,offer_id,offer_type,adv_id,contractCode,kunlun_code,supid,traffic,country,created,type,adv_currency,revenue,t1,t2,outcome_dollar,cost,t3,t4
663,mpa,OFLX_GA,SD2022062528,CS2022055462,G104016,P-CS-2019127194,,ID,20230202000000,JSXMLX_1,USD,7600,0,0,USD,281754,0,0
664,che,OFLX_GA,SD2022062556,CS2022055459,,,,PH,20230202000000,JSXMLX_1,USD,70000,0,0,,0,0,0
665,vik2,OFLX_GA,S0254,CS2021123422,G105214,PGZ2020070007,,KR,20230202000000,JSXMLX_1,USD,30000,0,0,CNY,104507,0,0
666,jsd,OFLX_GA,S0239,CS2021092333,,,,GB,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
667,cwp,OFLX_GA,SD2022062533,CS2022076265,,,,HK,20230202000000,JSXMLX_1,USD,1426000,0,0,,0,0,0
668,fil,OFLX_GA,YH202109907,GZ2021092407,219,PCL20210108596,,IN,20230202000000,JSXMLX_1,USD,0,0,0,USD,56670,0,0
669,omb,OFLX_GA,SD2022052483,CS2022055467,112380,PCL20210109713,,BR,20230202000000,JSXMLX_1,USD,300000,0,0,USD,30000,0,0
670,cec,OFLX_GA,SD202109830,CS2021092134,,,,VN,20230202000000,JSXMLX_1,USD,80000,0,0,,0,0,0
671,sgd,OFLX_GA,S0073,CS2022066001,G104636,YMCS201909004,,TW,20230202000000,JSXMLX_1,USD,5390,0,0,USD,0,0,0
672,mel2,OFLX_GA,S0186,CS2021081740,,,,PH,20230202000000,JSXMLX_1,USD,12400,0,0,,0,0,0
673,cro1,OFLX_GA,SD202108757,CS2021081847,,,,IN,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
674,mpo2,OFLX_GA,S0129,CS2021050426,G103111,YMCS201710003,,TR,20230202000000,JSXMLX_1,USD,2080,0,0,USD,0,0,0
675,aen,OFLX_GA,S0233,CS2021081982,219,PCL20210108596,,US,20230202000000,JSXMLX_1,USD,0,0,0,USD,6450,0,0
676,gdj,OFLX_GA,S0227,CS2021081829,219,PCL20210108596,,TR,20230202000000,JSXMLX_1,USD,110000,0,0,USD,3300,0,0
677,gxm,OFLX_GA,S0270,CS2022024288,,,,TR,20230202000000,JSXMLX_1,USD,10080,0,0,,0,0,0
678,fgm,OFLX_GA,SD2022093377,CS2022097376,,,,BR,20230202000000,JSXMLX_1,USD,6308740,0,0,,0,0,0
679,mlt,OFLX_GA,S0084,CS2021112974,,,,VN,20230202000000,JSXMLX_1,USD,531300,0,0,,0,0,0
680,sed,OFLX_GA,SD2022083252,CS2022087145,112380,PCL20210109713,,IN,20230202000000,JSXMLX_1,USD,6000,0,0,USD,651200,0,0
681,sed,OFLX_GA,SD2022083252,CS2022087145,219,PCL20210108596,,IN,20230202000000,JSXMLX_1,USD,48000,0,0,USD,310890,0,0
682,mpo2,OFLX_GA,S0129,CS2021050426,112114,PCS2020070001,,PL,20230202000000,JSXMLX_1,USD,4540,0,0,USD,0,0,0
683,fil,OFLX_GA,YH202109907,GZ2021092407,,,,FR,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
684,mvt2,OFLX_GA,S0054,CS2022087122,,,,JP,20230202000000,JSXMLX_1,USD,20000,0,0,,0,0,0
685,gem,OFLX_GA,SD2022032070,CS2022024328,,,,SA,20230202000000,JSXMLX_1,USD,45000,0,0,,0,0,0
686,mps,OFLX_GA,SD2022062581,CS2022045249,,,,RU,20230202000000,JSXMLX_1,USD,2248000,0,0,,0,0,0
687,mel2,OFLX_GA,S0186,CS2021081740,G103678,YMCS201809008,,TW,20230202000000,JSXMLX_1,USD,5040,0,0,USD,121,0,0
688,flb,OFLX_GA,S0194,CS2021040297,G103111,YMCS201710003,,KR,20230202000000,JSXMLX_1,USD,29500,0,0,USD,0,0,0
689,vik2,OFLX_GA,S0254,CS2021123422,,,,KR,20230202000000,JSXMLX_1,USD,4754400,0,0,,0,0,0
690,gxm,OFLX_GA,S0270,CS2022024288,S2021040105,PCS2021040109,,IN,20230202000000,JSXMLX_1,USD,1200,0,0,USD,0,0,0
691,mov,OFLX_GA,SD2022083006,CS2022076667,,,,TW,20230202000000,JSXMLX_1,USD,719000,0,0,,0,0,0
692,mpo2,OFLX_GA,S0129,CS2021050426,,,,RU,20230202000000,JSXMLX_1,USD,14950,0,0,,0,0,0
693,mpa,OFLX_GA,SD2022062528,CS2022055462,112114,PCS2020070001,,VN,20230202000000,JSXMLX_1,USD,8200,0,0,USD,237,0,0
694,rsp,OFLX_GA,SD2022083008,CS2022086692,,,,VN,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
695,ym,OFLX_GA,S0051,CS2021081797,112114,PCS2020070001,,PH,20230202000000,JSXMLX_1,USD,4000,0,0,USD,0,0,0
696,mar,OFLX_GA,SD2021121352,CS2021113033,,,,DE,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
697,zon,OFLX_GA,SD2022083163,CS2022086857,,,,VN,20230202000000,JSXMLX_1,USD,9600,0,0,,0,0,0
698,Aur,OFLX_GA,S0258,CS2021123440,G103678,YMCS201809008,,TW,20230202000000,JSXMLX_1,USD,20000,0,0,USD,0,0,0
699,tic,OFLX_GA,SD2022082989,CS2022086909,112380,PCL20210109713,,IN,20230202000000,JSXMLX_1,USD,7200,0,0,USD,52900,0,0
700,tic,OFLX_GA,SD2022082989,CS2022086909,,,,US,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
701,jsd,OFLX_GA,S0239,CS2021092333,,,,SA,20230202000000,JSXMLX_1,USD,20000,0,0,,0,0,0
702,tic,OFLX_GA,SD2022082989,CS2022086909,219,PCL20210108596,,IN,20230202000000,JSXMLX_1,USD,112000,0,0,USD,126000,0,0
703,ago,OFLX_GA,S0264,CS2021020008,,,,SA,20230202000000,JSXMLX_1,USD,110000,0,0,,0,0,0
704,mld,OFLX_GA,S0186,CS2021081740,,,,MY,20230202000000,JSXMLX_1,USD,60000,0,0,,0,0,0
705,mvt2,OFLX_GA,S0054,CS2022087122,G103111,YMCS201710003,,US,20230202000000,JSXMLX_1,USD,8000,0,0,USD,0,0,0
706,aen,OFLX_GA,S0233,CS2021081982,,,,KR,20230202000000,JSXMLX_1,USD,140000,0,0,,0,0,0
707,cam,OFLX_GA,S0103,CS2022076323,112380,PCL20210109713,,DE,20230202000000,JSXMLX_1,USD,160000,0,0,USD,600900,0,0
708,gxm,OFLX_GA,S0270,CS2022024288,S2021080273,PCS2021083691,,IN,20230202000000,JSXMLX_1,USD,1200,0,0,USD,0,0,0
709,adu,OFLX_GA,SD2022042281,CS2022034891,219,PCL20210108596,,ID,20230202000000,JSXMLX_1,USD,0,0,0,USD,23300,0,0
710,tta,OFLX_GA,SD2022082985,CS2022076390,219,PCL20210108596,,RU,20230202000000,JSXMLX_1,USD,57600,0,0,USD,56040,0,0
711,occ1,OFLX_GA,S0259,CS2021123160,,,,HK,20230202000000,JSXMLX_1,USD,44000,0,0,,0,0,0
712,amg,OFLX_GA,SD2022011693,CS2022013747,,,,RU,20230202000000,JSXMLX_1,USD,1550000,0,0,,0,0,0
713,ola,OFLX_GA,SD202107516,CS2021061086,G105025,,,KR,20230202000000,JSXMLX_1,USD,52000,0,0,,28456,0,0
714,sgd,OFLX_GA,S0073,CS2022066001,G105259,P-CS-20200828448,,TW,20230202000000,JSXMLX_1,USD,6300,0,0,USD,3300,0,0
715,omb,OFLX_GA,SD2022052483,CS2022055467,,,,HK,20230202000000,JSXMLX_1,USD,140000,0,0,,0,0,0
716,eco,OFLX_GA,SD2022052510,CS2022055690,219,PCL20210108596,,US,20230202000000,JSXMLX_1,USD,0,0,0,USD,15360,0,0
717,occ1,OFLX_GA,S0259,CS2021123160,,,,ID,20230202000000,JSXMLX_1,USD,1010500,0,0,,0,0,0
718,pdw,OFLX_GA,S0223,CS2021081831,G105000,YMCS201709035,,IN,20230202000000,JSXMLX_1,USD,4800,0,0,USD,900,0,0
719,lit,OFLX_GA,SD202109889,CS2021092054,,,,AE,20230202000000,JSXMLX_1,USD,2320000,0,0,,0,0,0
720,mvt2,OFLX_GA,S0054,CS2022087122,G105214,PGZ2020070007,,CO,20230202000000,JSXMLX_1,USD,4500,0,0,CNY,87750,0,0
721,mvt2,OFLX_GA,S0054,CS2022087122,,,,MY,20230202000000,JSXMLX_1,USD,30100,0,0,,0,0,0
722,sgd,OFLX_GA,S0073,CS2022066001,G104636,YMCS201909004,,GB,20230202000000,JSXMLX_1,USD,2100,0,0,USD,0,0,0
723,sgd,OFLX_GA,S0073,CS2022066001,,,,KR,20230202000000,JSXMLX_1,USD,11900,0,0,,0,0,0
724,vik2,OFLX_GA,S0254,CS2021123422,G104636,YMCS201909004,,KR,20230202000000,JSXMLX_1,USD,368500,0,0,USD,42,0,0
725,fom,OFLX_GA,SD2022062720,CS2022066024,,,,BR,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
726,con,OFLX_GA,S0275,CS2022024177,,,,BR,20230202000000,JSXMLX_1,USD,50000,0,0,,0,0,0
727,mvt2,OFLX_GA,S0054,CS2022087122,G105025,,,US,20230202000000,JSXMLX_1,USD,9000,0,0,,6500,0,0
728,con,OFLX_GA,S0275,CS2022024177,,,,AU,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
729,axp,OFLX_GA,SD2022062630,CS2022065883,,,,SA,20230202000000,JSXMLX_1,USD,64000,0,0,,0,0,0
730,pap,OFLX_GA,SD2021121650,CS2021123197,,,,MX,20230202000000,JSXMLX_1,USD,252000,0,0,,0,0,0
731,inm2,OFLX_GA,S0238,CS2022118352,,,,US,20230202000000,JSXMLX_1,USD,800000,0,0,,0,0,0
733,phm2,OFLX_GA,S0199,CS2022045048,,,,BD,20230202000000,JSXMLX_1,USD,6000,0,0,,0,0,0
734,pie,OFLX_GA,SD2022082988,CS2022076295,,,,MX,20230202000000,JSXMLX_1,USD,2035600,0,0,,0,0,0
735,fom,OFLX_GA,SD2022062720,CS2022066024,,,,SA,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
736,mvt2,OFLX_GA,S0054,CS2022087122,112114,PCS2020070001,,DE,20230202000000,JSXMLX_1,USD,1500,0,0,USD,0,0,0
737,dot14,OFLX_GA,SD2022062644,CS2022055494,,,,IN,20230202000000,JSXMLX_1,USD,240400,0,0,,0,0,0
738,gxm,OFLX_GA,S0270,CS2022024288,,,,PH,20230202000000,JSXMLX_1,USD,68000,0,0,,0,0,0
739,occ1,OFLX_GA,S0259,CS2021123160,,,,TW,20230202000000,JSXMLX_1,USD,574000,0,0,,0,0,0
740,flb,OFLX_GA,S0194,CS2021040297,G104636,YMCS201909004,,KR,20230202000000,JSXMLX_1,USD,140000,0,0,USD,25,0,0
741,lit,OFLX_GA,SD202109889,CS2021092054,,,,HK,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
742,asm,OFLX_GA,SD202106407,CS2021060879,,,,BR,20230202000000,JSXMLX_1,USD,66700,0,0,,0,0,0
743,lit,OFLX_GA,SD202109889,CS2021092054,219,PCL20210108596,,VN,20230202000000,JSXMLX_1,USD,110000,0,0,USD,54390,0,0
744,fom,OFLX_GA,SD2022062720,CS2022066024,219,PCL20210108596,,IN,20230202000000,JSXMLX_1,USD,16000,0,0,USD,30150,0,0
745,laz,OFLX_GA,SD202107443,CS2022128804,nan,,,PH,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
746,axp,OFLX_GA,SD2022062630,CS2022065883,112380,PCL20210109713,,IN,20230202000000,JSXMLX_1,USD,0,0,0,USD,29400,0,0
747,pap,OFLX_GA,SD2021121650,CS2021123197,,,,NG,20230202000000,JSXMLX_1,USD,240000,0,0,,0,0,0
748,jsd,OFLX_GA,S0239,CS2021092333,219,PCL20210108596,,BR,20230202000000,JSXMLX_1,USD,1350000,0,0,USD,613980,0,0
749,mpa,OFLX_GA,SD2022062528,CS2022055462,,,,VN,20230202000000,JSXMLX_1,USD,49650,0,0,,0,0,0
750,mvt2,OFLX_GA,S0054,CS2022087122,,,,SG,20230202000000,JSXMLX_1,USD,6000,0,0,,0,0,0
751,adm3,OFLX_GA,S0168,CS2021123159,219,PCL20210108596,,IN,20230202000000,JSXMLX_1,USD,0,0,0,USD,30,0,0
752,adm3,OFLX_GA,S0168,CS2021123159,112114,PCS2020070001,,PH,20230202000000,JSXMLX_1,USD,1700,0,0,USD,0,0,0
753,jsd,OFLX_GA,S0239,CS2021092333,,,,ID,20230202000000,JSXMLX_1,USD,124000,0,0,,0,0,0
754,aen,OFLX_GA,S0233,CS2021081982,,,,PH,20230202000000,JSXMLX_1,USD,785040,0,0,,0,0,0
755,asm,OFLX_GA,SD202106407,CS2021060879,,,,PH,20230202000000,JSXMLX_1,USD,52000,0,0,,0,0,0
756,rcm,OFLX_GA,S0095,CS2022045182,G105025,,,KR,20230202000000,JSXMLX_1,USD,2000,0,0,,440,0,0
757,ttt,OFLX_GA,SD2022082985,CS2022076390,,,,SA,20230202000000,JSXMLX_1,USD,825000,0,0,,0,0,0
758,kpm,OFLX_GA,SD2021111173,CS2021102593,,,,GB,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
759,mel2,OFLX_GA,S0186,CS2021081740,G105025,,,KR,20230202000000,JSXMLX_1,USD,8400,0,0,,3256,0,0
760,ago,OFLX_GA,S0264,CS2021020008,,,,IT,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
761,nsm2,OFLX_GA,S0263,CS2021102560,G105214,PGZ2020070007,,MX,20230202000000,JSXMLX_1,USD,25000,0,0,CNY,33910,0,0
762,adc,OFLX_GA,SD2022031939,CS2022024415,,,,IN,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
763,cam,OFLX_GA,S0103,CS2022076323,,,,PH,20230202000000,JSXMLX_1,USD,758700,0,0,,0,0,0
764,gxm,OFLX_GA,S0270,CS2022024288,S2022010598,PCS2022014287,,IN,20230202000000,JSXMLX_1,USD,2000,0,0,USD,1300,0,0
765,ago,OFLX_GA,S0264,CS2021020008,,,,RU,20230202000000,JSXMLX_1,USD,616000,0,0,,0,0,0
766,mvt2,OFLX_GA,S0054,CS2022087122,,,,AE,20230202000000,JSXMLX_1,USD,61000,0,0,,0,0,0
767,jsd,OFLX_GA,S0239,CS2021092333,,,,RU,20230202000000,JSXMLX_1,USD,20436100,0,0,,0,0,0
768,pdw,OFLX_GA,S0223,CS2021081831,,,,MY,20230202000000,JSXMLX_1,USD,11800,0,0,,0,0,0
769,rcm,OFLX_GA,S0095,CS2022045182,G105214,PGZ2020070007,,VN,20230202000000,JSXMLX_1,USD,13000,0,0,CNY,13000,0,0
770,tur,OFLX_GA,SD2022031928,CS2022024344,,,,KR,20230202000000,JSXMLX_1,USD,15500,0,0,,0,0,0
771,sed,OFLX_GA,SD2022083252,CS2022087145,,,,ID,20230202000000,JSXMLX_1,USD,840000,0,0,,0,0,0
772,rcm,OFLX_GA,S0095,CS2022045182,G105214,PGZ2020070007,,SG,20230202000000,JSXMLX_1,USD,8500,0,0,CNY,5200,0,0
773,cro1,OFLX_GA,SD202108757,CS2021081847,219,PCL20210108596,,RU,20230202000000,JSXMLX_1,USD,151500,0,0,USD,28890,0,0
774,laz,OFLX_GA,SD202107443,CS2022128804,nan,,,VN,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
775,lit,OFLX_GA,SD202109889,CS2021092054,219,PCL20210108596,,PH,20230202000000,JSXMLX_1,USD,65280,0,0,USD,39120,0,0
776,tic,OFLX_GA,SD2022082989,CS2022086909,,,,IT,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
777,pdw,OFLX_GA,S0223,CS2021081831,G104636,YMCS201909004,,ID,20230202000000,JSXMLX_1,USD,1400,0,0,USD,0,0,0
778,ase,OFLX_GA,SD2022052341,CS2022055535,219,PCL20210108596,,PH,20230202000000,JSXMLX_1,USD,77760,0,0,USD,64350,0,0
779,mvt2,OFLX_GA,S0054,CS2022087122,112114,PCS2020070001,,MY,20230202000000,JSXMLX_1,USD,9000,0,0,USD,0,0,0
780,oem,OFLX_GA,SD202105158,CS2022034829,,,,ID,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
781,sgd,OFLX_GA,S0073,CS2022066001,,,,PH,20230202000000,JSXMLX_1,USD,61720,0,0,,0,0,0
782,rcm,OFLX_GA,S0095,CS2022045182,,,,VN,20230202000000,JSXMLX_1,USD,156000,0,0,,0,0,0
783,mpa,OFLX_GA,SD2022062528,CS2022055462,,,,TW,20230202000000,JSXMLX_1,USD,15000,0,0,,0,0,0
784,flx,OFLX_GA,S0176,CS2021050423,,,,TH,20230202000000,JSXMLX_1,USD,2000,0,0,,0,0,0
785,eco,OFLX_GA,SD2022052510,CS2022055690,,,,IN,20230202000000,JSXMLX_1,USD,123200,0,0,,0,0,0
786,mar,OFLX_GA,SD2021121352,CS2021113033,,,,GB,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
787,mpa,OFLX_GA,SD2022062528,CS2022055462,112114,PCS2020070001,,PH,20230202000000,JSXMLX_1,USD,12700,0,0,USD,0,0,0
788,okx,OFLX_GA,SD2022083240,CS2022086971,,,,TR,20230202000000,JSXMLX_1,USD,240000,0,0,,0,0,0
789,cam,OFLX_GA,S0103,CS2022076323,,,,BR,20230202000000,JSXMLX_1,USD,18000,0,0,,0,0,0
790,mbm,OFLX_GA,S0150,CS2021081704,,,,US,20230202000000,JSXMLX_1,USD,2565000,0,0,,0,0,0
791,mpa,OFLX_GA,SD2022062528,CS2022055462,,,,TH,20230202000000,JSXMLX_1,USD,6500,0,0,,0,0,0
792,lit,OFLX_GA,SD202109889,CS2021092054,112380,PCL20210109713,,AE,20230202000000,JSXMLX_1,USD,580000,0,0,USD,200100,0,0
793,sgd,OFLX_GA,S0073,CS2022066001,,,,JP,20230202000000,JSXMLX_1,USD,52080,0,0,,0,0,0
795,lea,OFLX_GA,SD2022031940,CS2022024265,,,,RU,20230202000000,JSXMLX_1,USD,180000,0,0,,0,0,0
796,sgd,OFLX_GA,S0073,CS2022066001,,,,BR,20230202000000,JSXMLX_1,USD,28350,0,0,,0,0,0
797,con,OFLX_GA,S0275,CS2022024177,,,,KR,20230202000000,JSXMLX_1,USD,150000,0,0,,0,0,0
798,alg,OFLX_GA,S0084,CS2021112974,,,,GB,20230202000000,JSXMLX_1,USD,0,0,0,,0,0,0
799,gdj,OFLX_GA,S0227,CS2021081829,,,,IN,20230202000000,JSXMLX_1,USD,6000,0,0,,0,0,0
800,mpo2,OFLX_GA,S0129,CS2021050426,109309,PCL20210108875,,TH,20230202000000,JSXMLX_1,USD,1240,0,0,USD,0,0,0
801,mvt2,OFLX_GA,S0054,CS2022087122,G105274,P-CS-20200929158,,CO,20230202000000,JSXMLX_1,USD,1500,0,0,USD,0,0,0
802,rcm,OFLX_GA,S0095,CS2022045182,,,,MY,20230202000000,JSXMLX_1,USD,22000,0,0,,0,0,0
803,pdw,OFLX_GA,S0223,CS2021081831,,,,IN,20230202000000,JSXMLX_1,USD,149600,0,0,,0,0,0
804,ym,OFLX_GA,S0051,CS2021081797,,,,PH,20230202000000,JSXMLX_1,USD,40000,0,0,,0,0,0
805,mld,OFLX_GA,S0186,CS2021081740,219,PCL20210108596,,GB,20230202000000,JSXMLX_1,USD,0,0,0,USD,15360,0,0
806,mvt2,OFLX_GA,S0054,CS2022087122,,,,TH,20230202000000,JSXMLX_1,USD,28600,0,0,,0,0,0
807,azn,OFLX_GA,SD2022083243,CS2022087137,,,,IN,20230202000000,JSXMLX_1,USD,144000,0,0,,0,0,0
808,mox,OFLX_GA,SD202109930,CS2021092183,,,,RU,20230202000000,JSXMLX_1,USD,365680,0,0,,0,0,0
809,bat,OFLX_GA,SD2022062576,CS2022055559,,,,BR,20230202000000,JSXMLX_1,USD,72500,0,0,,0,0,0
810,lit,OFLX_GA,SD202109889,CS2021092054,,,,US,20230202000000,JSXMLX_1,USD,1120000,0,0,,0,0,0
811,Aur,OFLX_GA,S0258,CS2021123440,G105214,PGZ2020070007,,TW,20230202000000,JSXMLX_1,USD,30000,0,0,CNY,144943,0,0
812,gxm,OFLX_GA,S0270,CS2022024288,,,,BR,20230202000000,JSXMLX_1,USD,6000,0,0,,0,0,0
813,pdw,OFLX_GA,S0223,CS2021081831,,,,VN,20230202000000,JSXMLX_1,USD,81000,0,0,,0,0,0
814,flx,OFLX_GA,S0176,CS2021050423,112114,PCS2020070001,,RU,20230202000000,JSXMLX_1,USD,3360,0,0,USD,25,0,0
815,n2ym,OFLX_GA,S0051,CS2021081797,,,,AU,20230202000000,JSXMLX_1,USD,21000,0,0,,0,0,0
816,tur,OFLX_GA,SD2022031928,CS2022024344,,,,RU,20230202000000,JSXMLX_1,USD,2200,0,0,,0,0,0
817,acb,OFLX_GA,SD2022082998,CS2022076660,,,,ID,20230202000000,JSXMLX_1,USD,3339000,0,0,,0,0,0
818,okx,OFLX_GA,SD2022083240,CS2022086971,,,,RU,20230202000000,JSXMLX_1,USD,490000,0,0,,0,0,0
819,n2ym,OFLX_GA,S0051,CS2021081797,,,,IN,20230202000000,JSXMLX_1,USD,33100,0,0,,0,0,0
820,mpo2,OFLX_GA,S0129,CS2021050426,G103111,YMCS201710003,,PH,20230202000000,JSXMLX_1,USD,1300,0,0,USD,0,0,0
821,fly,OFLX_GA,S0194,CS2021040297,G105214,PGZ2020070007,,KR,20230202000000,JSXMLX_1,USD,46500,0,0,CNY,161993,0,0
822,azn,OFLX_GA,SD2022083243,CS2022087137,219,PCL20210108596,,IN,20230202000000,JSXMLX_1,USD,36000,0,0,USD,247080,0,0
823,oni,OFLX_GA,SD2022083192,CS2022086816,,,,IN,20230202000000,JSXMLX_1,USD,6800,0,0,,0,0,0
824,adm3,OFLX_GA,S0168,CS2021123159,,,,KR,20230202000000,JSXMLX_1,USD,23800,0,0,,0,0,0
825,mpa,OFLX_GA,SD2022062528,CS2022055462,,,,IN,20230202000000,JSXMLX_1,USD,106300,0,0,,0,0,0
826,aen,OFLX_GA,S0233,CS2021081982,,,,BR,20230202000000,JSXMLX_1,USD,4718600,0,0,,0,0,0
827,aen,OFLX_GA,S0233,CS2021081982,,,,AU,20230202000000,JSXMLX_1,USD,1200000,0,0,,0,0,0
